,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
06:34:13.083,101513.0,0.25,0.1,1000.0,30.0
06:34:18.967,17468.0,0.25,0.1,1000.0,30.0
06:34:23.876,13328.0,0.25,0.1,1000.0,30.0
06:34:29.241,35565.0,0.25,0.1,1000.0,30.0
06:34:35.147,95183.0,0.25,0.1,1000.0,30.0
06:34:41.005,25749.0,0.25,0.1,1000.0,30.0
06:34:46.886,106123.0,0.25,0.1,1000.0,30.0
06:34:51.862,19929.0,0.25,0.1,1000.0,30.0
06:34:57.137,4484.0,0.25,0.1,1000.0,30.0
06:35:03.091,61487.0,0.25,0.1,1000.0,30.0
06:35:09.053,5196.0,0.25,0.1,1000.0,30.0
06:35:15.052,13074.0,0.25,0.1,1000.0,30.0
06:35:20.947,147953.0,0.25,0.1,1000.0,30.0
06:35:25.784,202936.0,0.25,0.1,1000.0,30.0
06:35:31.116,44739.0,0.25,0.1,1000.0,30.0
06:35:36.917,77944.0,0.25,0.1,1000.0,30.0
06:35:41.953,39635.0,0.25,0.1,1000.0,30.0
06:35:47.344,111788.0,0.25,0.1,1000.0,30.0
06:35:53.233,28390.0,0.25,0.1,1000.0,30.0
06:35:59.096,36305.0,0.25,0.1,1000.0,30.0
06:36:04.915,14630.0,0.25,0.1,1000.0,30.0
06:36:09.838,7681.0,0.25,0.1,1000.0,30.0
06:36:15.171,25529.0,0.25,0.1,1000.0,30.0
06:36:21.017,121821.0,0.25,0.1,1000.0,30.0
06:36:26.944,4243.0,0.25,0.1,1000.0,30.0
06:36:31.836,49427.0,0.25,0.1,1000.0,30.0
06:36:37.138,58273.0,0.25,0.1,1000.0,30.0
06:36:43.023,9360.0,0.25,0.1,1000.0,30.0
06:36:48.852,18876.0,0.25,0.1,1000.0,30.0
06:36:53.781,137444.0,0.25,0.1,1000.0,30.0
06:36:59.129,26724.0,0.25,0.1,1000.0,30.0
06:37:05.031,1203.0,0.25,0.1,1000.0,30.0
06:37:10.821,12289.0,0.25,0.1,1000.0,30.0
06:37:15.593,55386.0,0.25,0.1,1000.0,30.0
06:37:20.907,17250.0,0.25,0.1,1000.0,30.0
06:37:25.798,81260.0,0.25,0.1,1000.0,30.0
06:37:31.097,105387.0,0.25,0.1,1000.0,30.0
06:37:37.035,101258.0,0.25,0.1,1000.0,30.0
06:37:42.743,161477.0,0.25,0.1,1000.0,30.0
06:37:47.553,22223.0,0.25,0.1,1000.0,30.0
06:37:52.840,21266.0,0.25,0.1,1000.0,30.0
06:37:57.736,50224.0,0.25,0.1,1000.0,30.0
06:38:03.187,131720.0,0.25,0.1,1000.0,30.0
06:38:09.160,108105.0,0.25,0.1,1000.0,30.0
06:38:14.966,56345.0,0.25,0.1,1000.0,30.0
06:38:19.717,85740.0,0.25,0.1,1000.0,30.0
06:38:25.015,117067.0,0.25,0.1,1000.0,30.0
06:38:30.792,28357.0,0.25,0.1,1000.0,30.0
06:38:35.664,150547.0,0.25,0.1,1000.0,30.0
06:38:40.919,80695.0,0.25,0.1,1000.0,30.0
06:38:45.735,54682.0,0.25,0.1,1000.0,30.0
06:38:51.010,4625.0,0.25,0.1,1000.0,30.0
06:38:56.769,207383.0,0.25,0.1,1000.0,30.0
06:39:01.624,41977.0,0.25,0.1,1000.0,30.0
06:39:06.867,47319.0,0.25,0.1,1000.0,30.0
06:39:11.666,8788.0,0.25,0.1,1000.0,30.0
06:39:16.826,36467.0,0.25,0.1,1000.0,30.0
06:39:21.612,35041.0,0.25,0.1,1000.0,30.0
06:39:27.081,15042.0,0.25,0.1,1000.0,30.0
06:39:32.858,126553.0,0.25,0.1,1000.0,30.0
06:39:37.715,70962.0,0.25,0.1,1000.0,30.0
06:39:43.076,47500.0,0.25,0.1,1000.0,30.0
06:39:48.897,50738.0,0.25,0.1,1000.0,30.0
06:39:53.670,263910.0,0.25,0.1,1000.0,30.0
06:39:59.050,50057.0,0.25,0.1,1000.0,30.0
06:40:04.898,71428.0,0.25,0.1,1000.0,30.0
06:40:09.695,67130.0,0.25,0.1,1000.0,30.0
06:40:14.966,187171.0,0.25,0.1,1000.0,30.0
06:40:19.841,36250.0,0.25,0.1,1000.0,30.0
06:40:25.127,33248.0,0.25,0.1,1000.0,30.0
06:40:31.045,30640.0,0.25,0.1,1000.0,30.0
06:40:36.911,7113.0,0.25,0.1,1000.0,30.0
06:40:41.772,117725.0,0.25,0.1,1000.0,30.0
06:40:46.658,95325.0,0.25,0.1,1000.0,30.0
06:40:51.925,43748.0,0.25,0.1,1000.0,30.0
06:40:56.813,85919.0,0.25,0.1,1000.0,30.0
06:41:02.212,126618.0,0.25,0.1,1000.0,30.0
06:41:07.976,33051.0,0.25,0.1,1000.0,30.0
