,A.LOITER1
10:26:43.941,-1.0
10:26:44.146,-1.0
10:26:44.354,-1.0
10:26:44.576,-1.0
10:26:44.781,-1.0
10:26:44.983,-1.0
10:26:45.187,-1.0
10:26:45.396,-1.0
10:26:45.599,-1.0
10:26:45.810,-1.0
10:26:46.011,-1.0
10:26:46.215,-1.0
10:26:46.419,-1.0
10:26:46.622,-1.0
10:26:46.825,-1.0
10:26:47.028,-1.0
10:26:47.234,-1.0
10:26:47.443,-1.0
10:26:47.646,-1.0
10:26:47.850,-1.0
10:26:48.054,-1.0
10:26:48.278,-1.0
10:26:48.482,-1.0
10:26:48.685,-1.0
10:26:48.889,-1.0
10:26:49.091,-1.0
10:26:50.744,-1.0
10:26:50.954,-1.0
10:26:51.157,-1.0
10:26:51.360,-1.0
10:26:51.563,-1.0
10:26:51.765,-1.0
10:26:51.968,-1.0
10:26:52.174,-1.0
10:26:52.377,-1.0
10:26:52.588,-1.0
10:26:52.791,-1.0
10:26:52.993,-1.0
10:26:53.200,-1.0
10:26:53.403,-1.0
10:26:53.605,-1.0
10:26:53.812,-1.0
10:26:54.017,-1.0
10:26:54.228,-1.0
10:26:54.432,-1.0
10:26:54.635,-1.0
10:26:54.839,-1.0
10:26:55.046,-1.0
10:26:55.269,-1.0
10:26:55.473,-1.0
10:26:55.688,-1.0
10:26:55.890,-1.0
10:26:56.099,-1.0
10:26:56.302,-1.0
10:26:56.512,-1.0
10:26:56.727,-1.0
10:26:56.935,-1.0
10:26:57.140,-1.0
10:26:57.344,-1.0
10:26:57.546,-1.0
10:26:57.749,-1.0
10:26:57.952,-1.0
10:26:58.158,-1.0
10:26:58.364,-1.0
10:26:58.570,-1.0
10:26:58.772,-1.0
10:26:58.980,-1.0
10:26:59.184,-1.0
10:26:59.389,-1.0
10:26:59.592,-1.0
10:26:59.796,-1.0
10:27:00.006,-1.0
10:27:00.210,-1.0
10:27:00.413,-1.0
10:27:00.622,-1.0
10:27:00.830,-1.0
10:27:01.033,-1.0
10:27:01.237,-1.0
10:27:01.451,-1.0
10:27:01.659,-1.0
10:27:01.883,-1.0
10:27:02.107,-1.0
10:27:02.311,-1.0
10:27:02.515,-1.0
10:27:02.729,-1.0
10:27:02.935,-1.0
10:27:03.141,-1.0
10:27:03.347,-1.0
10:27:03.553,-1.0
10:27:03.760,-1.0
10:27:03.965,-1.0
10:27:04.173,-1.0
10:27:04.382,-1.0
10:27:04.586,-1.0
10:27:04.790,-1.0
10:27:04.995,-1.0
10:27:05.198,-1.0
10:27:05.402,-1.0
10:27:05.605,-1.0
10:27:05.811,-1.0
10:27:06.016,-1.0
10:27:06.220,-1.0
10:27:06.439,-1.0
10:27:06.643,-1.0
10:27:06.847,-1.0
10:27:07.051,-1.0
10:27:07.253,-1.0
10:27:07.458,-1.0
10:27:07.660,-1.0
10:27:07.864,-1.0
10:27:08.067,-1.0
10:27:08.279,-1.0
10:27:08.487,-1.0
10:27:08.690,-1.0
10:27:08.893,-1.0
10:27:09.096,-1.0
10:27:09.303,-1.0
10:27:09.508,-1.0
10:27:09.710,-1.0
10:27:09.912,-1.0
10:27:10.118,-1.0
10:27:10.323,-1.0
10:27:10.527,-1.0
10:27:10.730,-1.0
10:27:10.939,-1.0
10:27:11.144,-1.0
