,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG
13:24:16.152,390.0,6.254761996053819,8.164756854408575,5.625009575544504,8.0,667.5724060558167,28713.96494011098,30659.06067141391,15294.642455239602,14837.993168158644
13:24:19.171,490.0,2.5831444933497316,11.239972509197315,5.026220479833745,72.0,320.2025951515333,19260.27808371586,16007.12199495512,23324.37210936913,19790.216644951895
13:24:22.177,150.0,0.8172035578869052,8.495185225831381,7.9143687761426245,25.0,541.7712528966938,18873.388579642018,32319.01729837655,17968.470206534566,24053.034211059377
13:24:25.187,380.0,0.9343426395772014,15.496261309594646,2.1646096364639416,-62.0,383.4393135106944,6150.05308025279,29537.231845943188,3121.7026905569696,7205.859505086713
13:24:28.193,10.0,5.075819707820942,11.528706042091999,2.225269376062136,45.0,71.51305885804172,11367.770243077935,18890.750664629017,29083.028325435847,74.62945569604267
13:24:31.198,390.0,8.14175321998185,10.894876078313903,6.641775713954597,65.0,12.344810197934542,18362.27081125354,19871.25500992186,25357.72131797294,18491.78794261834
13:24:34.208,440.0,0.8700580831426707,11.282172918527603,5.3486592106631745,-16.0,413.98736354509003,16140.831198355696,6737.706823412089,20175.70899079109,26419.02267305133
13:24:37.218,100.0,2.0749625760557433,11.349676954497763,8.447061778379673,90.0,624.2524711956897,13998.051631437882,15204.448542298,31981.799854449935,19562.118217412833
13:24:40.222,40.0,6.113267735876523,16.4657963413402,1.6357514434000406,30.0,735.4072822805025,1935.869814621082,17256.964942816674,23441.59155807112,29338.796947336574
13:24:43.230,240.0,5.7519267656818185,7.708038784702767,1.3149219747258076,75.0,88.79534827490032,11169.562719566784,6685.073914736018,20455.31407767179,3728.9437457686618
13:24:48.543,30.0,7.460174214120774,4.943704533460176,7.773538198250088,9.0,299.00483154185633,28069.689005291795,15960.065819829322,12456.176145939547,8889.105346878387
13:24:51.553,290.0,5.472434563074958,11.493504279397897,2.8764659944461752,25.0,745.532084663814,11483.812857894449,25109.930841276433,8409.095799854053,29122.995736739227
13:24:54.559,460.0,8.452551191127052,15.619803919715824,3.143240087030431,44.0,450.8438689014906,19014.923029569673,4255.864681680813,17034.16431806751,9269.799234400703
13:24:57.569,200.0,2.279188539526238,18.0733430591734,3.295986096075705,-77.0,681.9518268255179,2779.020267026477,29202.191193305767,26045.34750433871,31943.532826285238
13:25:00.577,260.0,4.2851045624754125,9.49431444911622,8.664789679189884,87.0,917.9330584348891,18858.344054049066,2478.304662348021,21231.252924366865,24956.328462060093
13:25:03.583,170.0,5.927998577511286,11.962900963091439,5.154413546299285,12.0,122.26463574859447,32623.267568274907,31662.0455962769,20743.76639194386,5345.749279785061
13:25:06.593,410.0,1.4717041508120798,12.8825860720596,8.56771531846519,-3.0,304.31510895762915,29694.12751110938,28137.230133281606,28839.0496243301,7913.55523024052
13:25:09.598,370.0,5.912508240896557,3.187783615432118,1.763247396617035,-96.0,392.1266449215579,719.443538669809,22944.07034666708,21439.977354616836,70.24310161270873
13:25:12.604,50.0,3.932297853740052,2.9032376889743383,9.376417898190502,-95.0,185.0148080559204,8952.002184987106,29245.850015307948,19238.924589617367,24696.70074757129
13:25:15.612,130.0,5.155068166470275,7.512221883659689,4.530914406939923,67.0,848.4148865125162,27910.06868762481,21878.45430683716,23277.23766331682,17796.116237572845
13:25:20.953,450.0,8.801183310952414,17.949348628663607,2.544954241285623,-91.0,590.3976287162534,2246.146218226039,11548.058857393156,601.3989681865039,13315.519870911752
13:25:23.958,80.0,3.3797915796192757,15.952916266601946,1.6159733915637275,98.0,825.0984694287769,22033.864614612394,20845.166995327745,30777.04559735513,17758.88609471364
13:25:26.964,110.0,4.559147339569054,12.829418472644852,4.880899240581028,61.0,558.921240741905,30847.52370300204,22583.560678663813,13371.04475901567,28527.9713331831
13:25:29.969,490.0,9.400909638749479,3.976961519525384,5.012847095102527,-12.0,860.8234701443228,14916.794818058745,16975.470457910833,8519.683786113916,25892.182634547124
