,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
12:32:33.402,-1.0,-1.0,-1.0,-1
12:32:33.604,-1.0,-1.0,-1.0,-1
12:32:33.806,-1.0,-1.0,-1.0,-1
12:32:34.007,-1.0,-1.0,-1.0,-1
12:32:34.209,-1.0,-1.0,-1.0,-1
12:32:34.411,-1.0,-1.0,-1.0,-1
12:32:34.613,-1.0,-1.0,-1.0,-1
12:32:34.815,-1.0,-1.0,-1.0,-1
12:32:35.017,-1.0,-1.0,-1.0,-1
12:32:35.218,-1.0,-1.0,-1.0,-1
12:32:35.420,-1.0,-1.0,-1.0,-1
12:32:35.621,-1.0,-1.0,-1.0,-1
12:32:35.822,-1.0,-1.0,-1.0,-1
12:32:36.024,-1.0,-1.0,-1.0,-1
12:32:36.226,-1.0,-1.0,-1.0,-1
12:32:36.427,-1.0,-1.0,-1.0,-1
12:32:36.629,-1.0,-1.0,-1.0,-1
12:32:36.838,-1.0,-1.0,-1.0,-1
12:32:37.039,-1.0,-1.0,-1.0,-1
12:32:37.241,-1.0,-1.0,-1.0,-1
12:32:37.442,-1.0,-1.0,-1.0,-1
12:32:37.644,-1.0,-1.0,-1.0,-1
12:32:37.845,-1.0,-1.0,-1.0,-1
12:32:38.047,-1.0,-1.0,-1.0,-1
12:32:38.248,-1.0,-1.0,-1.0,-1
12:32:38.450,-1.0,-1.0,-1.0,-1
12:32:38.652,-1.0,-1.0,-1.0,-1
12:32:38.856,-1.0,-1.0,-1.0,-1
12:32:39.058,-1.0,-1.0,-1.0,-1
12:32:39.260,-1.0,-1.0,-1.0,-1
12:32:39.462,-1.0,-1.0,-1.0,-1
12:32:39.663,-1.0,-1.0,-1.0,-1
12:32:39.865,-1.0,-1.0,-1.0,-1
12:32:40.066,-1.0,-1.0,-1.0,-1
12:32:40.268,-1.0,-1.0,-1.0,-1
12:32:40.470,-1.0,-1.0,-1.0,-1
12:32:40.671,-1.0,-1.0,-1.0,-1
12:32:40.873,-1.0,-1.0,-1.0,-1
12:32:41.075,-1.0,-1.0,-1.0,-1
12:32:41.276,-1.0,-1.0,-1.0,-1
12:32:41.478,-1.0,-1.0,-1.0,-1
12:32:41.679,-1.0,-1.0,-1.0,-1
12:32:41.881,-1.0,-1.0,-1.0,-1
12:32:42.082,-1.0,-1.0,-1.0,-1
12:32:42.284,-1.0,-1.0,-1.0,-1
12:32:42.486,-1.0,-1.0,-1.0,-1
12:32:42.688,-1.0,-1.0,-1.0,-1
12:32:42.889,-1.0,-1.0,-1.0,-1
12:32:43.091,-1.0,-1.0,-1.0,-1
12:32:43.292,-1.0,-1.0,-1.0,-1
12:32:43.494,-1.0,-1.0,-1.0,-1
12:32:43.696,-1.0,-1.0,-1.0,-1
12:32:43.898,-1.0,-1.0,-1.0,-1
12:32:44.099,-1.0,-1.0,-1.0,-1
12:32:44.302,-1.0,-1.0,-1.0,-1
12:32:44.504,-1.0,-1.0,-1.0,-1
12:32:44.706,-1.0,-1.0,-1.0,-1
12:32:44.908,-1.0,-1.0,-1.0,-1
12:32:45.110,-1.0,-1.0,-1.0,-1
12:32:45.313,-1.0,-1.0,-1.0,-1
12:32:45.515,-1.0,-1.0,-1.0,-1
12:32:45.717,-1.0,-1.0,-1.0,-1
12:32:45.919,-1.0,-1.0,-1.0,-1
12:32:46.122,-1.0,-1.0,-1.0,-1
12:32:46.324,-1.0,-1.0,-1.0,-1
12:32:46.526,-1.0,-1.0,-1.0,-1
12:32:46.728,-1.0,-1.0,-1.0,-1
12:32:46.932,-1.0,-1.0,-1.0,-1
12:32:47.134,-1.0,-1.0,-1.0,-1
12:32:47.336,-1.0,-1.0,-1.0,-1
12:32:47.537,-1.0,-1.0,-1.0,-1
12:32:47.740,-1.0,-1.0,-1.0,-1
12:32:47.941,-1.0,-1.0,-1.0,-1
12:32:48.143,-1.0,-1.0,-1.0,-1
12:32:48.345,-1.0,-1.0,-1.0,-1
12:32:48.546,-1.0,-1.0,-1.0,-1
12:32:48.748,-1.0,-1.0,-1.0,-1
12:32:48.950,-1.0,-1.0,-1.0,-1
12:32:49.152,-1.0,-1.0,-1.0,-1
12:32:49.354,-1.0,-1.0,-1.0,-1
12:32:49.555,-1.0,-1.0,-1.0,-1
12:32:49.757,-1.0,-1.0,-1.0,-1
12:32:49.959,-1.0,-1.0,-1.0,-1
12:32:50.160,-1.0,-1.0,-1.0,-1
12:32:50.362,-1.0,-1.0,-1.0,-1
12:32:50.564,-1.0,-1.0,-1.0,-1
12:32:50.767,-1.0,-1.0,-1.0,-1
12:32:50.970,-1.0,-1.0,-1.0,-1
12:32:51.172,-1.0,-1.0,-1.0,-1
12:32:51.373,-1.0,-1.0,-1.0,-1
12:32:51.575,-1.0,-1.0,-1.0,-1
12:32:51.776,-1.0,-1.0,-1.0,-1
12:32:51.978,-1.0,-1.0,-1.0,-1
12:32:52.179,-1.0,-1.0,-1.0,-1
12:32:52.381,-1.0,-1.0,-1.0,-1
12:32:52.583,-1.0,-1.0,-1.0,-1
12:32:52.784,-1.0,-1.0,-1.0,-1
12:32:52.986,-1.0,-1.0,-1.0,-1
12:32:53.187,-1.0,-1.0,-1.0,-1
12:32:53.389,-1.0,-1.0,-1.0,-1
12:32:53.590,-1.0,-1.0,-1.0,-1
12:32:53.792,-1.0,-1.0,-1.0,-1
12:32:53.994,-1.0,-1.0,-1.0,-1
12:32:54.196,-1.0,-1.0,-1.0,-1
12:32:54.398,-1.0,-1.0,-1.0,-1
12:32:54.599,-1.0,-1.0,-1.0,-1
12:32:54.801,-1.0,-1.0,-1.0,-1
12:32:55.003,-1.0,-1.0,-1.0,-1
12:32:55.205,-1.0,-1.0,-1.0,-1
12:32:55.407,-1.0,-1.0,-1.0,-1
12:32:55.608,-1.0,-1.0,-1.0,-1
12:32:55.810,-1.0,-1.0,-1.0,-1
12:32:56.012,-1.0,-1.0,-1.0,-1
12:32:56.213,-1.0,-1.0,-1.0,-1
12:32:56.415,-1.0,-1.0,-1.0,-1
12:32:56.619,-1.0,-1.0,-1.0,-1
12:32:56.821,-1.0,-1.0,-1.0,-1
12:32:57.024,-1.0,-1.0,-1.0,-1
12:32:57.226,-1.0,-1.0,-1.0,-1
12:32:57.428,-1.0,-1.0,-1.0,-1
12:32:57.629,-1.0,-1.0,-1.0,-1
12:32:57.831,-1.0,-1.0,-1.0,-1
12:32:58.032,-1.0,-1.0,-1.0,-1
12:32:58.234,-1.0,-1.0,-1.0,-1
12:32:58.436,-1.0,-1.0,-1.0,-1
12:32:58.637,-1.0,-1.0,-1.0,-1
12:32:58.839,-1.0,-1.0,-1.0,-1
12:32:59.041,-1.0,-1.0,-1.0,-1
12:32:59.243,-1.0,-1.0,-1.0,-1
12:32:59.444,-1.0,-1.0,-1.0,-1
12:32:59.646,-1.0,-1.0,-1.0,-1
12:32:59.847,-1.0,-1.0,-1.0,-1
12:33:00.049,-1.0,-1.0,-1.0,-1
12:33:00.251,-1.0,-1.0,-1.0,-1
12:33:00.453,-1.0,-1.0,-1.0,-1
12:33:00.655,-1.0,-1.0,-1.0,-1
12:33:00.857,-1.0,-1.0,-1.0,-1
12:33:01.059,-1.0,-1.0,-1.0,-1
12:33:01.261,-1.0,-1.0,-1.0,-1
12:33:01.463,-1.0,-1.0,-1.0,-1
12:33:01.665,-1.0,-1.0,-1.0,-1
12:33:01.867,-1.0,-1.0,-1.0,-1
12:33:02.069,-1.0,-1.0,-1.0,-1
12:33:02.271,-1.0,-1.0,-1.0,-1
12:33:02.473,-1.0,-1.0,-1.0,-1
12:33:02.675,-1.0,-1.0,-1.0,-1
12:33:02.877,-1.0,-1.0,-1.0,-1
12:33:03.080,-1.0,-1.0,-1.0,-1
12:33:03.281,-1.0,-1.0,-1.0,-1
12:33:03.483,-1.0,-1.0,-1.0,-1
12:33:03.685,-1.0,-1.0,-1.0,-1
12:33:03.887,-1.0,-1.0,-1.0,-1
