time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT,LAND_SPEED
13:57:57.885,GUIDED,-35.3632621,149.1652374,0,0.00038848380791023374,0.0015111275715753436,0.02754240296781063,0.0002534138329792768,0.000224706920562312,0.0023042759858071804,0,1,-1000,0,0,0,-1,0,0,1500.0,70.0
13:57:58.091,GUIDED,-35.3632621,149.1652374,0,0.0004547552380245179,0.0015671293949708343,0.027164800092577934,0.0002651892136782408,0.0003248411521781236,0.0024031740613281727,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
13:57:58.295,GUIDED,-35.3632621,149.1652374,0,0.0004547552380245179,0.0015671293949708343,0.027164800092577934,0.0002651892136782408,0.0003248411521781236,0.0024031740613281727,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
13:57:58.498,GUIDED,-35.3632621,149.1652374,0,0.0004547552380245179,0.0015671293949708343,0.027164800092577934,0.0002651892136782408,0.0003248411521781236,0.0024031740613281727,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
13:57:58.700,GUIDED,-35.3632621,149.1652374,0,0.0004547552380245179,0.0015671293949708343,0.027164800092577934,0.0002651892136782408,0.0003248411521781236,0.0024031740613281727,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
13:57:58.902,GUIDED,-35.3632621,149.1652374,0,0.0004547552380245179,0.0015671293949708343,0.027164800092577934,0.0002651892136782408,0.0003248411521781236,0.0024031740613281727,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
13:57:59.107,GUIDED,-35.3632621,149.1652374,0,0.0004547552380245179,0.0015671293949708343,0.027164800092577934,0.0002651892136782408,0.0003248411521781236,0.0024031740613281727,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
13:57:59.310,GUIDED,-35.3632621,149.1652374,0,0.0004547552380245179,0.0015671293949708343,0.027164800092577934,0.0002651892136782408,0.0003248411521781236,0.0024031740613281727,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
13:57:59.517,GUIDED,-35.3632621,149.1652374,0,0.0004547552380245179,0.0015671293949708343,0.027164800092577934,0.0002651892136782408,0.0003248411521781236,0.0024031740613281727,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
13:57:59.720,GUIDED,-35.3632621,149.1652374,0,0.0004547552380245179,0.0015671293949708343,0.027164800092577934,0.0002651892136782408,0.0003248411521781236,0.0024031740613281727,0,1,-1000,0,0,0,-1,1,0,1500.0,70.0
13:57:59.924,GUIDED,-35.3632621,149.1652375,0,0.0002348135894862935,0.0014559628907591105,0.02610943652689457,0.0003095762513112277,0.0001353172119706869,0.002167459111660719,0,2,-1000,0,0,0,-2,2,0,1500.0,70.0
13:58:00.127,GUIDED,-35.3632622,149.1652375,7,5.227838846622035e-05,0.0013564714463427663,0.025811411440372467,0.00046323530841618776,0.0002290590200573206,0.0022188862785696983,0,1,-1000,0,0,0,-2,2,0,1500.0,70.0
13:58:00.330,GUIDED,-35.3632622,149.1652375,7,5.227838846622035e-05,0.0013564714463427663,0.025811411440372467,0.00046323530841618776,0.0002290590200573206,0.0022188862785696983,0,1,-1000,0,0,0,-2,2,0,1500.0,70.0
13:58:00.531,GUIDED,-35.3632622,149.1652375,7,5.227838846622035e-05,0.0013564714463427663,0.025811411440372467,0.00046323530841618776,0.0002290590200573206,0.0022188862785696983,0,1,-1000,0,0,0,-2,2,0,1500.0,70.0
13:58:00.735,GUIDED,-35.3632622,149.1652375,7,5.227838846622035e-05,0.0013564714463427663,0.025811411440372467,0.00046323530841618776,0.0002290590200573206,0.0022188862785696983,0,1,-1000,0,0,0,-2,2,0,1500.0,70.0
13:58:00.943,GUIDED,-35.3632622,149.1652375,7,5.227838846622035e-05,0.0013564714463427663,0.025811411440372467,0.00046323530841618776,0.0002290590200573206,0.0022188862785696983,0,1,-1000,0,0,0,-2,2,0,1500.0,70.0
13:58:01.147,GUIDED,-35.3632622,149.1652375,7,5.227838846622035e-05,0.0013564714463427663,0.025811411440372467,0.00046323530841618776,0.0002290590200573206,0.0022188862785696983,0,1,-1000,0,0,0,-2,2,0,1500.0,70.0
13:58:01.348,GUIDED,-35.3632622,149.1652375,7,5.227838846622035e-05,0.0013564714463427663,0.025811411440372467,0.00046323530841618776,0.0002290590200573206,0.0022188862785696983,0,1,-1000,0,0,0,-2,2,0,1500.0,70.0
13:58:01.551,GUIDED,-35.3632622,149.1652375,7,5.227838846622035e-05,0.0013564714463427663,0.025811411440372467,0.00046323530841618776,0.0002290590200573206,0.0022188862785696983,0,1,-1000,0,0,0,-2,2,0,1500.0,70.0
13:58:01.753,GUIDED,-35.3632622,149.1652375,7,5.227838846622035e-05,0.0013564714463427663,0.025811411440372467,0.00046323530841618776,0.0002290590200573206,0.0022188862785696983,0,1,-1000,0,0,0,-2,2,0,1500.0,70.0
13:58:01.956,GUIDED,-35.3632621,149.1652375,5,-0.00024273044255096465,0.001267015584744513,0.025152772665023804,0.00025885464856401086,0.00028206812567077577,0.002144039608538151,0,1,-1000,1,0,1,0,1,0,1500.0,70.0
13:58:02.158,GUIDED,-35.3632621,149.1652375,3,-0.00014465283311437815,0.0014125595334917307,0.024799881502985954,0.0003295782662462443,0.0002739761839620769,0.002041996456682682,0,1,-1000,0,0,0,0,0,0,1500.0,70.0
13:58:02.360,GUIDED,-35.3632621,149.1652375,3,-0.00014465283311437815,0.0014125595334917307,0.024799881502985954,0.0003295782662462443,0.0002739761839620769,0.002041996456682682,0,1,-1000,0,0,0,0,0,0,1500.0,70.0
13:58:02.567,GUIDED,-35.3632621,149.1652375,3,-0.00014465283311437815,0.0014125595334917307,0.024799881502985954,0.0003295782662462443,0.0002739761839620769,0.002041996456682682,0,1,-1000,0,0,0,0,0,0,1500.0,70.0
13:58:02.769,GUIDED,-35.3632621,149.1652375,3,-0.00014465283311437815,0.0014125595334917307,0.024799881502985954,0.0003295782662462443,0.0002739761839620769,0.002041996456682682,0,1,-1000,0,0,0,0,0,0,1500.0,70.0
13:58:02.971,GUIDED,-35.3632621,149.1652375,3,-0.00014465283311437815,0.0014125595334917307,0.024799881502985954,0.0003295782662462443,0.0002739761839620769,0.002041996456682682,0,1,-1000,0,0,0,0,0,0,1500.0,70.0
13:58:03.173,GUIDED,-35.3632621,149.1652375,3,-0.00014465283311437815,0.0014125595334917307,0.024799881502985954,0.0003295782662462443,0.0002739761839620769,0.002041996456682682,0,1,-1000,0,0,0,0,0,0,1500.0,70.0
13:58:03.376,GUIDED,-35.3632621,149.1652375,3,-0.00014465283311437815,0.0014125595334917307,0.024799881502985954,0.0003295782662462443,0.0002739761839620769,0.002041996456682682,0,1,-1000,0,0,0,0,0,0,1500.0,70.0
13:58:03.580,GUIDED,-35.3632621,149.1652375,3,-0.00014465283311437815,0.0014125595334917307,0.024799881502985954,0.0003295782662462443,0.0002739761839620769,0.002041996456682682,0,1,-1000,0,0,0,0,0,0,1500.0,70.0
13:58:03.782,GUIDED,-35.3632621,149.1652374,2,7.574478513561189e-05,0.0016760018188506365,0.02428487502038479,0.00027924461755901575,0.00017510337056592107,0.0019777887500822544,0,1,-1000,0,0,0,0,0,0,1500.0,70.0
13:58:03.986,GUIDED,-35.3632621,149.1652374,1,0.0002725006779655814,0.0018919442081823945,0.02388506382703781,0.00045692583080381155,0.00031903074705041945,0.0018650017445906997,0,2,-1000,0,0,0,0,0,1,1500.0,70.0
13:58:04.188,GUIDED,-35.3632621,149.1652374,23,0.0030063705053180456,5.958598558208905e-05,0.023914119228720665,0.00012198029435239732,-0.008033952675759792,0.002597525715827942,0,0,-1139,0,-7,1,0,0,-23,1500.0,70.0
13:58:04.390,GUIDED,-35.3632621,149.1652374,23,0.0030063705053180456,5.958598558208905e-05,0.023914119228720665,0.00012198029435239732,-0.008033952675759792,0.002597525715827942,0,0,-1139,0,-7,1,0,0,-23,1500.0,70.0
13:58:04.593,GUIDED,-35.3632621,149.1652374,23,0.0030063705053180456,5.958598558208905e-05,0.023914119228720665,0.00012198029435239732,-0.008033952675759792,0.002597525715827942,0,0,-1139,0,-7,1,0,0,-23,1500.0,70.0
13:58:04.794,GUIDED,-35.3632621,149.1652374,23,0.0030063705053180456,5.958598558208905e-05,0.023914119228720665,0.00012198029435239732,-0.008033952675759792,0.002597525715827942,0,0,-1139,0,-7,1,0,0,-23,1500.0,70.0
13:58:04.998,GUIDED,-35.3632621,149.1652374,23,0.0030063705053180456,5.958598558208905e-05,0.023914119228720665,0.00012198029435239732,-0.008033952675759792,0.002597525715827942,0,0,-1139,0,-7,1,0,0,-23,1500.0,70.0
13:58:05.199,GUIDED,-35.3632621,149.1652374,23,0.0030063705053180456,5.958598558208905e-05,0.023914119228720665,0.00012198029435239732,-0.008033952675759792,0.002597525715827942,0,0,-1139,0,-7,1,0,0,-23,1500.0,70.0
13:58:05.404,GUIDED,-35.3632621,149.1652374,23,0.0030063705053180456,5.958598558208905e-05,0.023914119228720665,0.00012198029435239732,-0.008033952675759792,0.002597525715827942,0,0,-1139,0,-7,1,0,0,-23,1500.0,70.0
13:58:05.606,GUIDED,-35.3632621,149.1652374,23,0.0030063705053180456,5.958598558208905e-05,0.023914119228720665,0.00012198029435239732,-0.008033952675759792,0.002597525715827942,0,0,-1139,0,-7,1,0,0,-23,1500.0,70.0
13:58:05.811,GUIDED,-35.3632621,149.1652375,563,0.0048119500279426575,-0.0016827014042064548,0.02398909442126751,-0.003036095295101404,0.000622790539637208,0.001919565605930984,0,0,-1097,-2,1,1,2,1,-113,1500.0,70.0
13:58:06.018,GUIDED,-35.3632615,149.1652387,2375,0.05231863632798195,-0.008634193800389767,0.023650052025914192,0.038960132747888565,-0.008091500960290432,0.0035293318796902895,0,-3,-1004,42,-7,2,9,28,-147,1500.0,70.0
13:58:06.220,GUIDED,-35.3632615,149.1652387,2375,0.05231863632798195,-0.008634193800389767,0.023650052025914192,0.038960132747888565,-0.008091500960290432,0.0035293318796902895,0,-5,-1000,39,-7,2,9,28,-147,1500.0,70.0
13:58:06.423,GUIDED,-35.3632615,149.1652387,2375,0.05231863632798195,-0.008634193800389767,0.023650052025914192,0.038960132747888565,-0.008091500960290432,0.0035293318796902895,0,-5,-1000,39,-7,2,9,28,-147,1500.0,70.0
13:58:06.627,GUIDED,-35.3632615,149.1652387,2375,0.05231863632798195,-0.008634193800389767,0.023650052025914192,0.038960132747888565,-0.008091500960290432,0.0035293318796902895,0,-5,-1000,39,-7,2,9,28,-147,1500.0,70.0
13:58:06.829,GUIDED,-35.3632615,149.1652387,2375,0.05231863632798195,-0.008634193800389767,0.023650052025914192,0.038960132747888565,-0.008091500960290432,0.0035293318796902895,0,-5,-1000,39,-7,2,9,28,-147,1500.0,70.0
13:58:07.033,GUIDED,-35.3632615,149.1652387,2375,0.05231863632798195,-0.008634193800389767,0.023650052025914192,0.038960132747888565,-0.008091500960290432,0.0035293318796902895,0,-5,-1000,39,-7,2,9,28,-147,1500.0,70.0
13:58:07.235,GUIDED,-35.3632615,149.1652387,2375,0.05231863632798195,-0.008634193800389767,0.023650052025914192,0.038960132747888565,-0.008091500960290432,0.0035293318796902895,0,-5,-1000,39,-7,2,9,28,-147,1500.0,70.0
13:58:07.440,GUIDED,-35.3632615,149.1652387,2375,0.05231863632798195,-0.008634193800389767,0.023650052025914192,0.038960132747888565,-0.008091500960290432,0.0035293318796902895,0,-5,-1000,39,-7,2,9,28,-147,1500.0,70.0
13:58:07.643,GUIDED,-35.3632615,149.1652387,2375,0.05231863632798195,-0.008634193800389767,0.023650052025914192,0.038960132747888565,-0.008091500960290432,0.0035293318796902895,0,-5,-1000,39,-7,2,9,28,-147,1500.0,70.0
13:58:07.846,GUIDED,-35.3632598,149.1652459,4276,0.0034628305584192276,0.02014017105102539,-0.0673733726143837,-0.026238227263092995,-0.05253682658076286,-0.025117073208093643,5,-13,-1007,-25,-52,-26,9,63,-146,1500.0,70.0
13:58:08.048,GUIDED,-35.3632591,149.1652505,5436,-0.039322614669799805,0.0029615096282213926,-0.08817355334758759,-0.102898970246315,0.003983663860708475,-0.041406095027923584,4,-10,-1001,-102,4,-42,9,43,-148,1500.0,70.0
