time_stamp,MODE,RTL_ALT,LAND_SPEED,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
22:38:45,GUIDED,1500.0,50.0,-0.0002401089877821505,0.0015953523688949645,0.028735206462442875,0.00035374044091440737,0.0003294759662821889,0.0023584458976984024,-35.3632621,149.1652374,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0
22:38:47,GUIDED,1500.0,50.0,-0.0005128454649820924,0.001437053142581135,0.02745385654270649,0.00021835998632013798,0.0003007141058333218,0.0022615063935518265,-35.3632622,149.16523745,3.5,-1.0,0.5,-1.5,0.0,1.0,-1000.0,0.0,0.0,0.0
22:38:50,GUIDED,1500.0,50.0,-4.323004759498872e-06,0.0020362507784739137,0.025682673789560795,0.0003341024130349979,0.0002923340507550165,0.0019324619206599891,-35.3632621,149.1652374,19.0,0.0,0.0,-1.0,0.0,1.0,-1000.0,0.0,0.5,0.0
22:38:52,GUIDED,1500.0,50.0,0.009770639007911086,0.0013697994872927666,0.024942580610513687,0.041597481817007065,-0.004036085156258196,0.0015870151692070067,-35.36326205,149.1652374,1002.0,0.0,1.5,-137.0,0.0,0.0,-1050.0,41.5,-3.0,0.5
22:38:54,GUIDED,1500.0,50.0,-0.015186605975031853,0.018898467998951674,-0.058073943480849266,-0.05919982958585024,-0.025063001550734043,-0.044478150084614754,-35.36326095,149.16524365,4026.5,3.5,50.5,-147.0,5.5,-11.5,-1009.5,-58.5,-24.0,-45.0
22:38:56,GUIDED,1500.0,50.0,-0.04371555708348751,0.001413907069945708,-0.1074477918446064,0.06296439096331596,0.008608092088252306,-0.007395423715934157,-35.3632609,149.1652435,7091.0,-6.5,-59.0,-149.0,-5.5,11.0,-1001.5,63.0,9.0,-8.0
22:38:58,GUIDED,1500.0,50.0,0.08163996413350105,0.005358668975532055,-0.09947490319609642,0.006251046434044838,-0.059304275549948215,0.047824409091845155,-35.36326405,149.16523295000002,10204.5,-24.0,6.5,-152.0,3.0,3.5,-996.5,7.0,-58.0,46.5
22:39:00,GUIDED,1500.0,50.0,-0.04968908429145813,0.014190265443176031,-0.14286892116069794,0.020233201794326305,0.03401161450892687,-0.08101185411214828,-35.3632609,149.16523925,13261.0,35.5,-3.5,-152.0,-7.0,-6.5,-1004.5,20.0,34.0,-81.5
22:39:02,GUIDED,1500.0,50.0,0.046155136078596115,0.03389337100088596,-0.19725589454174042,0.04222912807017565,-0.017361360136419535,0.008665368426591158,-35.36325965,149.1652342,16404.5,-24.0,-4.0,-153.0,1.5,4.0,-999.0,42.0,-16.5,7.5
22:39:04,GUIDED,1500.0,50.0,-0.018481901846826077,-0.0072492980398237705,-0.19646328687667847,0.007201124099083245,0.008502549026161432,-0.039586350321769714,-35.3632622,149.1652376,19505.5,-3.0,7.0,-152.5,1.5,-1.0,-1001.0,7.5,8.5,-40.5
22:39:06,GUIDED,1500.0,50.0,0.008070846553891897,0.004582309629768133,-0.25684770941734314,0.0045729768462479115,0.0033369852462783456,-0.018888229504227638,-35.3632622,149.16523665,22632.0,-0.5,-2.5,-153.0,-1.0,0.5,-999.5,4.5,4.0,-19.0
22:39:08,GUIDED,1500.0,50.0,-0.010453964350745082,0.0036665123188868165,-0.2881719768047333,0.019652486662380397,0.0036492069193627685,-0.009199867490679026,-35.3632621,149.1652364,25749.0,-2.5,0.0,-152.5,0.0,0.0,-1003.0,20.5,3.5,-9.5
22:39:10,GUIDED,1500.0,50.0,0.005561459111049771,0.0024657826870679855,-0.2527783513069153,-0.010684707202017307,0.0010657650709617883,0.022955256514251232,-35.3632624,149.16523675,28862.0,-1.5,10.0,-152.0,1.0,-1.0,-1000.0,-9.0,1.5,22.0
22:39:12,GUIDED,1500.0,50.0,-0.0015845164889469743,0.0010157767683267593,-0.21306295692920685,0.0036969323409721255,0.0002104328596033156,0.017432370223104954,-35.3632624,149.1652381,31968.5,0.0,3.5,-152.5,0.0,0.0,-1000.0,4.0,0.5,16.0
22:39:14,GUIDED,1500.0,50.0,0.0012555037392303348,0.0007656781526748091,-0.18386488407850266,0.0010441717458888888,0.0002978714765049517,0.013821733184158802,-35.3632623,149.1652381,35079.5,0.0,0.0,-152.0,0.0,0.0,-1000.0,1.0,0.5,13.0
22:39:16,GUIDED,1500.0,50.0,0.0016390078817494214,0.0012174701550975442,-0.16190528869628906,0.0032702430617064238,0.0004792521067429334,0.011835963930934668,-35.3632622,149.1652378,38189.5,0.0,0.0,-153.0,0.0,0.0,-999.5,3.5,1.0,11.0
22:39:18,GUIDED,1500.0,50.0,0.0019682131824083626,0.001703747024293989,-0.14551649242639542,0.0004901325737591833,0.0018104628543369472,0.007619739510118961,-35.3632621,149.1652375,41308.0,0.0,0.0,-152.0,0.0,0.0,-1000.0,0.5,2.0,6.5
22:39:20,GUIDED,1500.0,50.0,0.0015527515206485987,0.001456073543522507,-0.13223212957382202,0.001230945170391351,0.0005146856419742107,0.00640405947342515,-35.363262,149.16523745,44414.0,-1.0,1.0,-152.0,0.0,0.0,-1000.0,2.0,1.0,6.0
22:39:22,GUIDED,1500.0,50.0,0.0012401193380355835,0.0010778550058603287,-0.12088056281208992,-0.0005775477911811322,0.0010257457324769348,0.007156548788771033,-35.363262,149.1652374,47524.5,-1.0,1.0,-152.0,0.0,0.0,-999.0,0.5,1.5,7.0
22:39:24,GUIDED,1500.0,50.0,0.0014709343085996807,0.0012054378166794777,-0.11019163951277733,-0.0013739875284954906,0.0015864265733398497,0.006974355783313513,-35.363262,149.1652374,50638.5,-1.0,1.0,-152.0,0.0,0.0,-1000.0,-0.5,2.0,6.5
22:39:26,LAND,1500.0,50.0,0.0013548189890570939,0.0008135736279655248,-0.101310133934021,-0.00026721711037680507,0.00016551677254028618,0.006219947710633278,-35.363262,149.1652374,53753.5,-1.0,1.0,-152.0,0.0,0.0,-1000.0,0.5,1.0,6.0
22:39:28,LAND,1500.0,130.0,0.014940345892682672,-0.050597239285707474,0.31540605425834656,0.05151470750570297,-0.061067759059369564,0.03184597147628665,-35.36326435,149.16523375,56051.5,-19.0,-31.0,-31.0,2.0,2.5,-918.5,52.5,-59.0,31.5
22:39:30,LAND,1500.0,130.0,0.0264527490362525,0.005437298270408064,0.2552778869867325,1.2689064741134644,0.024609732441604137,-0.034959642216563225,-35.363262750000004,149.16523525000002,55447.0,20.5,30.5,69.0,-1.0,42.0,-979.5,1270.5,25.0,-34.0
22:39:32,LAND,1500.0,60.0,-0.01108958013355732,0.009223446249961853,0.1935659646987915,-0.016383880749344826,-0.007038302719593048,-0.025853699073195457,-35.3632612,149.1652408,53651.0,2.0,0.0,54.0,3.0,-31.0,-1025.0,-18.0,-6.0,-25.0
22:39:34,LAND,1500.0,60.0,-0.03210080787539482,-0.0019800418594968505,0.15539133548736572,-0.32668930292129517,-0.0009437302360311151,-0.016457841265946627,-35.3632619,149.16524185,52721.5,1.5,-19.5,59.5,0.5,15.5,-980.5,-323.5,0.0,-15.5
22:39:36,LAND,1500.0,60.0,0.01357536856085062,-0.006342117674648762,0.12254314869642258,0.69200149923563,-0.004132407135330141,-0.011905291816219687,-35.3632624,149.16523975,51503.0,4.5,-18.5,60.5,-2.0,15.5,-996.0,690.5,-2.5,-11.0
22:39:38,LAND,1500.0,60.0,0.0017512600170448422,-0.003135072998702526,0.09801411628723145,-0.8592682778835297,0.0018976183200720698,-0.011694816872477531,-35.36326235,149.16523675000002,50273.5,4.5,1.5,60.0,-0.5,-23.5,-1001.0,-857.5,2.0,-10.5
22:39:40,LAND,1500.0,70.0,0.013780766632407904,0.002120067540090531,0.07753637805581093,0.4203403517603874,0.0014530110638588667,-0.00758596952073276,-35.3632622,149.1652363,49090.5,3.0,10.5,51.0,0.0,7.5,-999.0,420.5,2.0,-6.5
22:39:42,LAND,1500.0,70.0,0.0031051135156303644,0.0023643000749871135,0.06195160187780857,0.5150081627070904,-9.82584897428751e-05,-0.009204462170600891,-35.3632622,149.1652373,48164.5,1.0,4.5,46.0,0.0,34.5,-1001.5,516.5,0.5,-8.0
22:39:44,LAND,1500.0,100.0,-0.006885689974296838,0.0006929208466317505,0.049099911004304886,-1.114838570356369,0.001412661513313651,-0.005265145096927881,-35.3632622,149.1652369,47153.0,1.5,3.5,60.0,0.0,-37.0,-984.0,-1114.0,2.0,-4.0
22:39:46,LAND,1500.0,100.0,-0.0003279931843280792,0.0017087458400055766,0.037977635860443115,0.34776611626148224,0.003116732055786997,-0.002104685176163912,-35.3632623,149.16523684999999,45751.0,2.0,6.0,67.0,0.0,45.5,-990.5,352.0,3.0,-0.5
22:39:48,LAND,1500.0,105.0,0.0014612916857004166,0.003964383387938142,0.029430609196424484,-0.42222900688648224,0.00018208942492492497,-0.006946031237021089,-35.3632622,149.1652371,44379.0,1.5,4.0,65.5,1.0,-39.5,-968.5,-423.5,0.5,-5.5
22:39:50,LAND,1500.0,110.0,-0.009335342328995466,0.0032825969392433763,0.02111500222235918,0.40898769721388817,0.000485465228848625,0.0009387796453665942,-35.3632623,149.1652381,42848.5,1.0,-1.0,68.5,0.0,43.5,-1020.0,413.0,0.5,1.0
22:39:52,LAND,1500.0,110.0,0.021610441617667675,-0.0010420767648611218,0.013379323296248913,0.48719390481710434,-0.0013704942539334297,0.0026614759990479797,-35.3632623,149.1652375,41379.5,1.0,-3.5,71.5,-2.0,-4.0,-989.0,485.0,-0.5,3.5
22:39:54,LAND,1500.0,110.0,0.01062691630795598,-3.66225722245872e-05,0.006784806959331036,-0.9749935269355774,0.004474127315916121,-0.0027165847131982446,-35.3632623,149.16523495,39898.5,1.5,13.5,72.5,-2.0,-28.0,-1013.5,-973.0,4.0,-2.0
22:39:56,LAND,1500.0,110.0,0.024489516392350197,0.004957258701324463,0.0032273142132908106,0.8668689727783203,-9.46309301070869e-05,-0.007267949637025595,-35.3632621,149.165234,38691.0,1.0,26.0,74.0,-2.0,57.0,-1004.0,872.0,0.0,-6.0
22:39:58,LAND,1500.0,70.0,-0.00795245193876326,0.005584630882367492,-0.002463202166836709,-0.4867698196321726,-0.003166590351611376,-0.0029751640977337956,-35.363262,149.16523619999998,37262.5,0.0,16.0,41.0,0.5,-7.5,-994.0,-483.5,-2.0,-2.0
22:40:00,LAND,1500.0,70.0,0.012262068688869476,0.002895476296544075,-0.007944076787680387,-0.05021241307258606,-0.004503648146055639,-0.0016549858264625072,-35.36326215,149.1652367,36355.5,0.0,7.0,47.5,1.0,-21.5,-997.5,-50.0,-3.5,0.0
22:40:02,LAND,1500.0,180.0,0.004152243956923485,0.005926973419263959,-0.010886811185628176,0.8325759768486023,0.0028192925747134723,0.006689495843602344,-35.3632622,149.16523719999998,35289.5,1.0,6.5,84.5,0.5,66.5,-933.5,838.0,2.5,7.0
22:40:04,LAND,1500.0,180.0,-0.009850453585386276,0.003293737187050283,-0.014371693599969149,-1.1981562674045563,-0.007101000752300024,0.00043154630111530423,-35.3632622,149.1652381,32770.5,0.5,-2.5,118.5,0.0,-72.0,-1013.0,-1197.5,-6.5,1.0
