,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
00:58:18.040,39595.0,0.3,0.7,-9.6,0.25,4.4,0.0,2437.0,160.0,1.0
00:58:23.674,30353.0,0.4,0.5,2.5,0.25,1.5,0.0,1456.0,760.0,1.0
00:58:28.273,30110.0,0.5,0.2,-1.9,0.25,0.4,0.0,2396.0,20.0,1.0
00:58:33.904,120233.0,0.4,0.9,-9.9,0.25,1.6,0.0,15697.0,130.0,1.0
00:58:38.656,15251.0,0.7,1.2,-8.4,0.25,0.8,0.0,1599.0,520.0,1.0
00:58:43.719,13704.0,0.7,0.3,-8.9,0.25,1.3,0.0,4448.0,350.0,1.0
00:58:49.005,128274.0,0.9,1.8,-9.7,0.25,0.3,0.0,4158.0,310.0,1.0
00:58:54.742,71626.0,0.5,0.2,-5.6,0.25,1.2,0.0,12308.0,80.0,1.0
00:58:59.454,45094.0,0.5,0.2,-2.5,0.25,0.4,0.0,5902.0,110.0,1.0
00:59:05.202,117393.0,0.2,0.9,-7.6,0.25,5.1,0.0,91.0,160.0,1.0
00:59:10.914,295093.0,0.9,0.4,-5.6,0.25,0.2,0.0,5323.0,210.0,1.0
00:59:15.671,39970.0,0.4,0.5,1.5,0.25,1.9,0.0,2985.0,290.0,1.0
00:59:20.941,22452.0,0.3,0.3,-0.8,0.25,0.8,0.0,4487.0,220.0,1.0
00:59:25.667,79889.0,0.3,1.9,-6.6,0.25,2.1,0.0,166.0,190.0,1.0
00:59:30.956,25892.0,0.3,0.4,-9.9,0.25,3.7,0.0,10891.0,610.0,1.0
00:59:35.654,224970.0,0.9,0.5,-8.5,0.25,0.3,0.0,7478.0,190.0,1.0
00:59:40.893,34714.0,0.9,0.2,-7.9,0.25,2.2,0.0,7906.0,220.0,1.0
00:59:45.631,19739.0,0.2,0.4,-0.5,0.25,4.1,0.0,4862.0,700.0,1.0
00:59:50.816,1731.0,0.5,0.5,-9.9,0.25,0.6,0.0,29557.0,110.0,1.0
00:59:55.590,101178.0,0.4,1.9,-2.3,0.25,1.8,0.0,5446.0,130.0,1.0
01:00:00.810,24152.0,0.4,0.7,-9.4,0.25,1.0,0.0,3704.0,570.0,1.0
01:00:05.520,89603.0,0.7,0.3,-6.6,0.25,0.2,0.0,21046.0,440.0,1.0
01:00:10.750,29239.0,1.1,0.9,-2.3,0.25,1.1,0.0,5803.0,190.0,1.0
01:00:15.451,27571.0,0.2,1.2,-5.9,0.25,0.3,0.0,21189.0,610.0,1.0
01:00:21.243,64068.0,0.4,0.3,-6.1,0.25,0.1,0.0,31122.0,240.0,1.0
01:00:26.936,100981.0,0.3,0.5,-4.3,0.25,3.7,0.0,219.0,160.0,1.0
01:00:31.604,18038.0,0.4,0.4,-4.2,0.25,2.1,0.0,9228.0,220.0,1.0
01:00:36.748,8378.0,0.5,1.8,-6.9,0.25,3.9,0.0,11127.0,180.0,1.0
01:00:41.546,19810.0,0.3,0.5,-4.3,0.25,2.8,0.0,2728.0,440.0,1.0
01:00:46.757,87075.0,0.9,0.2,-2.6,0.25,0.6,0.0,1785.0,150.0,1.0
01:00:51.405,2096.0,0.3,1.3,-3.5,0.25,1.1,0.0,239.0,60.0,1.0
01:00:57.062,9772.0,0.3,0.4,0.9,0.25,1.0,0.0,27303.0,820.0,1.0
01:01:02.747,151496.0,0.2,0.7,-6.6,0.25,0.8,0.0,28980.0,110.0,1.0
01:01:07.409,115873.0,0.2,0.7,-2.6,0.25,3.9,0.0,6869.0,160.0,1.0
01:01:13.161,95340.0,0.3,0.7,-8.2,0.25,0.3,0.0,12629.0,240.0,1.0
01:01:18.859,38755.0,0.3,0.7,2.6,0.25,0.6,0.0,4000.0,410.0,1.0
01:01:23.609,145874.0,0.2,0.7,-8.1,0.25,1.2,0.0,253.0,150.0,1.0
01:01:28.873,50602.0,0.4,0.5,0.4,0.25,0.8,0.0,10131.0,160.0,1.0
01:01:33.604,96322.0,0.5,0.2,-8.7,0.25,0.3,0.0,3639.0,130.0,1.0
01:01:38.753,35648.0,0.2,0.2,-6.5,0.25,0.2,0.0,749.0,390.0,1.0
01:01:43.471,267719.0,0.2,0.2,-4.3,0.25,0.2,0.0,5994.0,60.0,1.0
01:01:49.242,290705.0,0.2,0.7,0.2,0.25,0.1,0.0,6511.0,250.0,1.0
01:01:54.978,79453.0,0.2,0.4,3.3,0.25,0.1,0.0,10204.0,590.0,1.0
01:01:59.704,66835.0,0.9,1.2,-4.9,0.25,2.1,0.0,13726.0,160.0,1.0
01:02:04.877,84303.0,0.4,0.5,-6.1,0.25,2.2,0.0,11783.0,920.0,1.0
01:02:09.624,160464.0,0.3,0.3,-9.4,0.25,2.9,0.0,2056.0,480.0,1.0
01:02:14.808,27629.0,0.2,1.4,-1.6,0.25,1.0,0.0,15028.0,500.0,1.0
01:02:19.510,82607.0,0.2,0.9,-1.2,0.25,0.8,0.0,8770.0,210.0,1.0
01:02:24.679,20522.0,0.2,1.8,-9.9,0.25,3.7,0.0,2024.0,180.0,1.0
01:02:29.336,18746.0,0.5,0.9,-8.2,0.25,3.1,0.0,1477.0,240.0,1.0
01:02:35.124,87700.0,0.9,0.5,-9.4,0.25,1.6,0.0,14625.0,290.0,1.0
01:02:40.775,8695.0,0.5,0.4,-4.8,0.25,2.4,0.0,802.0,440.0,1.0
01:02:45.549,190840.0,0.5,0.7,-9.2,0.25,0.3,0.0,12277.0,440.0,1.0
01:02:50.641,44291.0,0.2,0.4,-9.2,0.25,0.2,0.0,28418.0,670.0,1.0
01:02:55.365,29253.0,0.5,0.3,-7.4,0.25,2.1,0.0,24482.0,10.0,1.0
01:03:01.057,134658.0,0.4,0.7,-2.7,0.25,1.0,0.0,17698.0,750.0,1.0
01:03:06.619,29033.0,0.2,0.5,-7.8,0.25,3.5,0.0,15188.0,250.0,1.0
01:03:11.319,253073.0,0.5,0.3,-3.1,0.25,1.9,0.0,6099.0,250.0,1.0
01:03:17.175,143319.0,0.5,0.2,-7.6,0.25,3.8,0.0,3352.0,210.0,1.0
01:03:22.799,208997.0,0.3,0.3,-3.7,0.25,0.8,0.0,6356.0,60.0,1.0
01:03:27.555,82727.0,0.5,0.2,1.3,0.25,1.3,0.0,11544.0,350.0,1.0
01:03:32.733,17452.0,0.3,0.2,-5.8,0.25,2.4,0.0,17132.0,80.0,1.0
01:03:37.478,206800.0,0.5,1.3,-6.5,0.25,0.1,0.0,11011.0,60.0,1.0
01:03:43.195,14429.0,0.7,0.3,-9.6,0.25,2.9,0.0,12105.0,440.0,1.0
01:03:48.877,168678.0,0.4,0.4,-6.5,0.25,2.4,0.0,12818.0,560.0,1.0
01:03:53.660,106594.0,0.9,0.3,-6.8,0.25,0.4,0.0,14428.0,10.0,1.0
01:03:58.794,153368.0,0.2,0.5,-8.8,0.25,2.5,0.0,257.0,120.0,1.0
01:04:03.559,49131.0,0.4,1.2,-8.7,0.25,2.1,0.0,11959.0,190.0,1.0
01:04:08.733,161592.0,1.1,0.4,-8.2,0.25,1.3,0.0,20475.0,130.0,1.0
01:04:13.463,56625.0,0.4,0.4,-8.8,0.25,0.1,0.0,31050.0,210.0,1.0
01:04:19.229,64924.0,0.4,1.2,-1.6,0.25,0.2,0.0,17063.0,320.0,1.0
01:04:24.899,96819.0,0.4,0.7,-9.2,0.25,1.6,0.0,746.0,350.0,1.0
01:04:29.646,36558.0,0.9,0.3,-4.7,0.25,0.4,0.0,10999.0,20.0,1.0
01:04:34.859,50522.0,0.4,0.7,-8.4,0.25,2.4,0.0,25451.0,590.0,1.0
01:04:39.606,236080.0,0.3,0.9,-6.8,0.25,1.1,0.0,18196.0,240.0,1.0
01:04:44.793,15891.0,0.5,0.5,4.7,0.25,0.4,0.0,24057.0,120.0,1.0
01:04:49.590,43392.0,0.2,0.2,2.4,0.25,1.9,0.0,2593.0,320.0,1.0
01:04:54.829,106236.0,0.4,0.4,-7.1,0.25,2.4,0.0,8089.0,240.0,1.0
01:04:59.597,5791.0,0.9,0.5,-8.1,0.25,2.1,0.0,5516.0,630.0,1.0
01:05:04.835,47131.0,0.7,0.3,-7.9,0.25,3.5,0.0,14794.0,130.0,1.0
01:05:09.659,191383.0,0.5,1.8,-7.9,0.25,4.2,0.0,11299.0,210.0,1.0
01:05:14.889,15665.0,0.7,0.2,-6.1,0.25,0.8,0.0,13058.0,630.0,1.0
01:05:19.609,143428.0,0.9,1.3,-8.9,0.25,0.6,0.0,2674.0,370.0,1.0
01:05:24.809,36208.0,0.5,0.5,-6.9,0.25,1.2,0.0,9978.0,30.0,1.0
01:05:29.499,1120.0,0.2,0.5,-8.4,0.25,3.1,0.0,8629.0,30.0,1.0
01:05:34.723,21521.0,0.2,1.3,-0.4,0.25,0.8,0.0,13941.0,290.0,1.0
01:05:39.611,139197.0,0.5,1.5,-1.1,0.25,1.8,0.0,22494.0,830.0,1.0
01:05:44.835,6596.0,0.3,0.9,-7.4,0.25,2.9,0.0,4757.0,320.0,1.0
01:05:50.127,114964.0,0.7,0.2,-6.5,0.25,1.1,0.0,23864.0,80.0,1.0
01:05:55.857,5473.0,0.4,0.7,-9.4,0.25,0.4,0.0,23017.0,740.0,1.0
01:06:00.655,54372.0,0.3,0.4,-8.9,0.25,1.6,0.0,3747.0,180.0,1.0
01:06:05.945,95671.0,0.7,0.9,-7.8,0.25,2.9,0.0,6362.0,130.0,1.0
01:06:10.702,15932.0,0.7,0.3,-3.8,0.25,1.5,0.0,9980.0,40.0,1.0
01:06:15.929,147265.0,0.2,1.2,-9.4,0.25,3.1,0.0,6902.0,130.0,1.0
01:06:20.599,52625.0,0.9,0.5,-7.8,0.25,3.2,0.0,17335.0,100.0,1.0
