,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
16:37:27.856,1.3,0.1,141.0,3622.0,0.1,0.0,0.0,10.0,20.0,100.0,15.0,41.0,38.0,48.0,107.0,34.0,2.0,68.0,39.0,34.0,17.0,6.0,0.0,1.0,15.0
16:37:31.777,1.2,0.1,112.0,1336.0,0.1,0.0,0.0,20.0,20.0,10.0,52.0,80.0,30.0,61.0,13.0,3.0,49.0,37.0,71.0,93.0,5.0,17.0,0.0,1.0,15.0
16:37:35.711,0.2,0.1,41.0,4082.0,0.1,0.0,0.0,20.0,10.0,180.0,32.0,24.0,12.0,110.0,53.0,75.0,33.0,104.0,27.0,4.0,13.0,11.0,0.0,1.0,15.0
16:37:39.710,0.7,0.1,238.0,1012.0,0.1,0.0,0.0,50.0,80.0,10.0,34.0,50.0,15.0,9.0,111.0,7.0,10.0,118.0,84.0,119.0,23.0,21.0,0.0,1.0,30.0
16:37:43.707,0.5,0.1,171.0,398.0,0.1,0.0,0.0,100.0,40.0,60.0,64.0,2.0,5.0,74.0,14.0,10.0,49.0,50.0,50.0,58.0,112.0,74.0,0.0,1.0,20.0
16:37:47.669,0.2,0.1,84.0,1298.0,0.1,0.0,0.0,50.0,80.0,40.0,1.0,61.0,5.0,68.0,27.0,98.0,68.0,35.0,48.0,45.0,65.0,67.0,0.0,1.0,20.0
16:37:51.617,0.5,0.1,29.0,1432.0,0.1,0.0,0.0,70.0,50.0,210.0,73.0,4.0,4.0,80.0,11.0,80.0,4.0,4.0,38.0,57.0,45.0,31.0,0.0,1.0,30.0
16:37:55.708,1.3,0.1,36.0,1412.0,0.1,0.0,0.0,10.0,20.0,100.0,1.0,15.0,10.0,37.0,37.0,105.0,69.0,60.0,97.0,34.0,15.0,49.0,0.0,1.0,15.0
16:37:59.718,1.9,0.1,152.0,800.0,0.1,0.0,0.0,40.0,120.0,40.0,51.0,44.0,30.0,21.0,15.0,17.0,110.0,56.0,112.0,29.0,5.0,111.0,0.0,1.0,25.0
16:38:03.688,0.3,0.1,133.0,2394.0,0.1,0.0,0.0,70.0,20.0,60.0,19.0,15.0,25.0,70.0,8.0,25.0,90.0,83.0,33.0,4.0,76.0,53.0,0.0,1.0,40.0
16:38:07.745,1.1,0.1,36.0,1501.0,0.1,0.0,0.0,40.0,20.0,30.0,69.0,61.0,4.0,105.0,75.0,38.0,39.0,38.0,13.0,12.0,25.0,7.0,0.0,1.0,25.0
16:38:11.673,2.0,0.1,238.0,791.0,0.1,0.0,0.0,20.0,120.0,250.0,12.0,8.0,4.0,83.0,27.0,3.0,10.0,53.0,67.0,91.0,3.0,17.0,0.0,1.0,45.0
16:38:15.676,0.9,0.1,166.0,497.0,0.1,0.0,0.0,120.0,40.0,30.0,100.0,10.0,7.0,29.0,9.0,6.0,12.0,100.0,104.0,35.0,17.0,21.0,0.0,1.0,20.0
16:38:19.611,0.3,0.1,213.0,3383.0,0.1,0.0,0.0,40.0,70.0,180.0,13.0,38.0,2.0,48.0,70.0,6.0,31.0,31.0,46.0,52.0,60.0,8.0,0.0,1.0,30.0
16:38:23.534,0.7,0.1,231.0,1552.0,0.1,0.0,0.0,70.0,10.0,190.0,87.0,2.0,5.0,14.0,57.0,39.0,34.0,53.0,106.0,114.0,29.0,74.0,0.0,1.0,25.0
16:38:27.522,0.2,0.1,38.0,1892.0,0.1,0.0,0.0,10.0,10.0,80.0,82.0,38.0,7.0,37.0,23.0,25.0,15.0,52.0,57.0,75.0,118.0,25.0,0.0,1.0,40.0
