,A.RTL3
18:50:20.956,-1.0
18:50:21.160,-1.0
18:50:21.363,-1.0
18:50:21.565,-1.0
18:50:21.772,-1.0
18:50:21.974,-1.0
18:50:22.178,-1.0
18:50:22.387,-1.0
18:50:22.591,-1.0
18:50:22.796,-1.0
18:50:22.998,-1.0
18:50:23.199,-1.0
18:50:23.403,-1.0
18:50:23.610,-1.0
18:50:23.814,-1.0
18:50:24.028,-1.0
18:50:24.248,-1.0
18:50:24.482,-1.0
18:50:24.720,-1.0
18:50:24.924,-1.0
18:50:25.125,-1.0
18:50:25.326,-1.0
18:50:25.528,-1.0
18:50:25.730,-1.0
18:50:25.931,-1.0
18:50:26.134,-1.0
18:50:26.336,-1.0
18:50:26.537,-1.0
18:50:26.740,-1.0
18:50:26.942,-1.0
18:50:27.145,-1.0
18:50:27.347,-1.0
18:50:27.549,-1.0
18:50:27.751,-1.0
18:50:27.971,-1.0
18:50:28.184,-1.0
18:50:28.394,-1.0
18:50:28.596,-1.0
18:50:28.876,-1.0
18:50:29.078,-1.0
18:50:29.281,-1.0
18:50:29.484,-1.0
18:50:29.686,-1.0
18:50:29.887,-1.0
18:50:30.089,-1.0
18:50:30.291,-1.0
18:50:30.494,-1.0
18:50:30.696,-1.0
18:50:30.898,-1.0
18:50:31.100,-1.0
18:50:31.301,-1.0
18:50:31.503,-1.0
18:50:31.706,-1.0
18:50:31.914,-1.0
18:50:32.122,-1.0
18:50:32.336,-1.0
18:50:32.574,-1.0
18:50:32.779,-1.0
18:50:32.980,-1.0
18:50:33.183,-1.0
18:50:33.384,-1.0
18:50:33.586,-1.0
18:50:33.788,-1.0
18:50:33.989,-1.0
18:50:34.192,-1.0
18:50:34.394,-1.0
18:50:34.595,-1.0
18:50:34.797,-1.0
18:50:34.999,-1.0
18:50:35.200,-1.0
18:50:35.402,-1.0
18:50:35.603,-1.0
18:50:35.804,-1.0
18:50:36.007,-1.0
18:50:36.225,-1.0
18:50:36.428,-1.0
18:50:36.651,-1.0
18:50:36.861,-1.0
18:50:37.064,-1.0
18:50:37.268,-1.0
18:50:37.470,-1.0
18:50:37.672,-1.0
18:50:37.874,-1.0
18:50:38.075,-1.0
18:50:38.277,-1.0
18:50:38.479,-1.0
18:50:38.684,-1.0
18:50:38.886,-1.0
18:50:39.088,-1.0
18:50:39.292,-1.0
18:50:39.493,-1.0
18:50:39.695,-1.0
18:50:39.896,-1.0
18:50:40.101,-1.0
18:50:40.341,-1.0
18:50:40.560,-1.0
18:50:40.766,-1.0
18:50:40.975,-1.0
18:50:41.176,-1.0
18:50:41.380,-1.0
18:50:41.582,-1.0
18:50:41.783,-1.0
18:50:41.985,-1.0
18:50:42.187,-1.0
18:50:42.389,-1.0
18:50:42.595,-1.0
18:50:42.796,-1.0
18:50:42.997,-1.0
18:50:43.200,-1.0
18:50:43.401,-1.0
18:50:43.603,-1.0
18:50:43.804,-1.0
18:50:44.006,-1.0
18:50:44.207,-1.0
18:50:44.409,-1.0
18:50:44.610,-1.0
18:50:44.811,-1.0
18:50:45.016,-1.0
18:50:45.219,-1.0
18:50:45.432,-1.0
18:50:45.635,-1.0
18:50:45.836,-1.0
18:50:46.047,-1.0
18:50:46.250,-1.0
18:50:46.452,-1.0
18:50:46.655,-1.0
18:50:46.857,-1.0
