,A.LAND2
23:10:25.294,-1.0
23:10:25.496,-1.0
23:10:25.697,-1.0
23:10:25.897,-1.0
23:10:26.098,-1.0
23:10:26.299,-1.0
23:10:26.500,-1.0
23:10:26.701,-1.0
23:10:26.904,-1.0
23:10:27.105,-1.0
23:10:27.306,-1.0
23:10:27.507,-1.0
23:10:27.708,-1.0
23:10:27.909,-1.0
23:10:28.110,-1.0
23:10:28.310,-1.0
23:10:28.512,-1.0
23:10:28.713,-1.0
23:10:28.915,-1.0
23:10:29.116,-1.0
23:10:29.317,-1.0
23:10:29.518,-1.0
23:10:29.719,-1.0
23:10:29.919,-1.0
23:10:30.120,-1.0
23:10:30.321,-1.0
23:10:30.522,-1.0
23:10:30.724,-1.0
23:10:30.924,-1.0
23:10:31.125,-1.0
23:10:31.326,-1.0
23:10:31.527,-1.0
23:10:31.727,-1.0
23:10:31.929,-1.0
23:10:32.130,-1.0
23:10:32.331,-1.0
23:10:32.533,-1.0
23:10:32.735,-1.0
23:10:32.936,-1.0
23:10:33.137,-1.0
23:10:33.338,-1.0
23:10:33.539,-1.0
23:10:33.740,-1.0
23:10:33.941,-1.0
23:10:34.142,-1.0
23:10:34.343,-1.0
23:10:34.544,-1.0
23:10:34.746,-1.0
23:10:34.948,-1.0
23:10:35.149,-1.0
23:10:35.350,-1.0
23:10:35.551,-1.0
23:10:35.752,-1.0
23:10:35.952,-1.0
23:10:36.153,-1.0
23:10:36.354,-1.0
23:10:36.555,-1.0
23:10:36.756,-1.0
23:10:36.957,-1.0
23:10:37.158,-1.0
23:10:37.359,-1.0
23:10:37.560,-1.0
23:10:37.761,-1.0
23:10:37.962,-1.0
23:10:38.164,-1.0
23:10:38.365,-1.0
23:10:38.566,-1.0
23:10:38.767,-1.0
23:10:38.968,-1.0
23:10:39.170,-1.0
23:10:39.371,-1.0
23:10:39.572,-1.0
23:10:39.773,-1.0
23:10:39.974,-1.0
23:10:40.175,-1.0
23:10:40.375,-1.0
23:10:40.576,-1.0
23:10:40.778,-1.0
23:10:40.979,-1.0
23:10:41.180,-1.0
23:10:41.380,-1.0
23:10:41.581,-1.0
23:10:41.782,-1.0
23:10:41.983,-1.0
23:10:42.184,-1.0
23:10:42.385,-1.0
23:10:42.585,-1.0
23:10:42.786,-1.0
23:10:42.987,-1.0
23:10:43.188,-1.0
23:10:43.389,-1.0
23:10:43.589,-1.0
23:10:43.790,-1.0
23:10:43.991,-1.0
23:10:44.192,-1.0
23:10:44.393,-1.0
23:10:44.594,-1.0
23:10:44.795,-1.0
23:10:44.996,-1.0
23:10:45.197,-1.0
23:10:45.398,-1.0
23:10:45.599,-1.0
23:10:45.800,-1.0
23:10:46.000,-1.0
23:10:46.201,-1.0
23:10:46.402,-1.0
23:10:46.603,-1.0
23:10:46.804,-1.0
23:10:47.005,-1.0
23:10:47.206,-1.0
23:10:47.408,-1.0
23:10:47.609,-1.0
23:10:47.810,-1.0
23:10:48.011,-1.0
23:10:48.214,-1.0
23:10:48.415,-1.0
23:10:48.616,-1.0
23:10:48.817,-1.0
23:10:49.018,-1.0
23:10:49.219,-1.0
23:10:49.420,-1.0
23:10:49.620,-1.0
23:10:49.821,-1.0
23:10:50.022,-1.0
23:10:50.223,-1.0
23:10:50.424,-1.0
23:10:50.625,-1.0
23:10:50.826,-1.0
23:10:51.028,-1.0
23:10:51.229,-1.0
23:10:51.431,-1.0
23:10:51.632,-1.0
23:10:51.832,-1.0
23:10:52.033,-1.0
23:10:52.234,-1.0
23:10:52.435,-1.0
23:10:52.636,-1.0
23:10:52.837,-1.0
23:10:53.038,-1.0
23:10:53.239,-1.0
23:10:53.440,-1.0
23:10:53.641,-1.0
23:10:53.841,-1.0
23:10:54.042,-1.0
23:10:54.243,-1.0
23:10:54.444,-1.0
23:10:54.644,-1.0
23:10:54.846,-1.0
23:10:55.047,-1.0
23:10:55.247,-1.0
23:10:55.448,-1.0
23:10:55.649,-1.0
23:10:55.849,-1.0
23:10:56.050,-1.0
23:10:56.252,-1.0
23:10:56.452,-1.0
23:10:56.654,-1.0
23:10:56.856,-1.0
23:10:57.057,-1.0
23:10:57.258,-1.0
23:10:57.459,-1.0
23:10:57.660,-1.0
23:10:57.861,-1.0
23:10:58.061,-1.0
23:10:58.262,-1.0
23:10:58.463,-1.0
23:10:58.663,-1.0
23:10:58.865,-1.0
23:10:59.066,-1.0
23:10:59.266,-1.0
23:10:59.467,-1.0
23:10:59.668,-1.0
23:10:59.869,-1.0
23:11:00.070,-1.0
23:11:00.270,-1.0
23:11:00.472,-1.0
23:11:00.672,-1.0
23:11:00.873,-1.0
23:11:01.074,-1.0
23:11:01.275,-1.0
23:11:01.475,-1.0
23:11:01.676,-1.0
23:11:01.877,-1.0
23:11:02.078,-1.0
23:11:02.279,-1.0
23:11:02.479,-1.0
23:11:02.681,-1.0
23:11:02.882,-1.0
23:11:03.083,-1.0
23:11:03.283,-1.0
23:11:03.484,-1.0
23:11:03.685,-1.0
23:11:03.886,-1.0
23:11:04.087,-1.0
23:11:04.288,-1.0
23:11:04.489,-1.0
23:11:04.690,-1.0
23:11:04.891,-1.0
23:11:05.093,-1.0
23:11:05.294,-1.0
23:11:05.495,-1.0
23:11:05.695,-1.0
23:11:05.896,-1.0
23:11:06.097,-1.0
23:11:06.298,-1.0
23:11:06.501,-1.0
