,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
14:31:52.330,200.0,0.25,0.1,1000.0,30.0,1.6,1000.0,1000.0,32000.0,3000.0
14:31:56.371,300000.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,0.0,580.0
14:32:00.406,132560.0,0.25,0.1,1000.0,30.0,0.5,500.0,1000.0,27115.0,0.0
14:32:04.415,200.0,0.25,0.1,1000.0,30.0,4.3,16500.0,1000.0,0.0,0.0
14:32:08.456,300000.0,0.25,0.1,1000.0,30.0,1.4,18000.0,1000.0,32000.0,1410.0
14:32:12.484,185573.0,0.25,0.1,1000.0,30.0,0.0,8100.0,1000.0,32000.0,2370.0
14:32:16.023,240079.0,0.25,0.1,1000.0,30.0,0.0,1600.0,1000.0,0.0,3000.0
14:32:20.043,24821.0,0.25,0.1,1000.0,30.0,4.1,18000.0,1000.0,729.0,3000.0
14:32:24.081,226303.0,0.25,0.1,1000.0,30.0,5.1,13100.0,1000.0,12155.0,0.0
14:32:28.112,300000.0,0.25,0.1,1000.0,30.0,5.1,14900.0,1000.0,32000.0,3000.0
14:32:32.148,198928.0,0.25,0.1,1000.0,30.0,4.1,6100.0,1000.0,32000.0,3000.0
14:32:36.187,277585.0,0.25,0.1,1000.0,30.0,4.3,7800.0,1000.0,26376.0,2480.0
14:32:40.222,200.0,0.25,0.1,1000.0,30.0,0.0,8300.0,1000.0,0.0,0.0
14:32:44.257,273452.0,0.25,0.1,1000.0,30.0,0.0,1100.0,1000.0,26985.0,560.0
14:32:48.280,121817.0,0.25,0.1,1000.0,30.0,4.7,2600.0,1000.0,18512.0,0.0
14:32:52.308,201653.0,0.25,0.1,1000.0,30.0,0.0,14800.0,1000.0,24059.0,1750.0
14:32:56.330,139138.0,0.25,0.1,1000.0,30.0,0.9,3100.0,1000.0,0.0,0.0
14:33:00.360,300000.0,0.25,0.1,1000.0,30.0,2.3,9400.0,1000.0,13620.0,550.0
14:33:04.386,147546.0,0.25,0.1,1000.0,30.0,1.1,11400.0,1000.0,20904.0,1360.0
14:33:08.404,82039.0,0.25,0.1,1000.0,30.0,0.0,1900.0,1000.0,11646.0,3000.0
14:33:12.425,156897.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,5498.0,2290.0
14:33:16.446,200.0,0.25,0.1,1000.0,30.0,3.2,15400.0,1000.0,32000.0,0.0
14:33:20.471,171473.0,0.25,0.1,1000.0,30.0,0.0,1000.0,1000.0,23875.0,2860.0
14:33:24.492,90368.0,0.25,0.1,1000.0,30.0,0.4,17100.0,1000.0,22339.0,1160.0
14:33:28.028,300000.0,0.25,0.1,1000.0,30.0,0.0,13400.0,1000.0,22049.0,850.0
14:33:32.064,300000.0,0.25,0.1,1000.0,30.0,4.6,13900.0,1000.0,4565.0,2750.0
14:33:36.084,111470.0,0.25,0.1,1000.0,30.0,5.1,14900.0,1000.0,30070.0,0.0
14:33:40.102,88917.0,0.25,0.1,1000.0,30.0,2.1,10900.0,1000.0,11748.0,3000.0
14:33:44.119,37763.0,0.25,0.1,1000.0,30.0,0.8,13600.0,1000.0,31779.0,1150.0
14:33:48.153,195223.0,0.25,0.1,1000.0,30.0,1.8,5400.0,1000.0,296.0,2670.0
14:33:52.164,200.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,9981.0,950.0
14:33:56.190,199360.0,0.25,0.1,1000.0,30.0,4.8,18000.0,1000.0,6515.0,0.0
14:34:00.205,200.0,0.25,0.1,1000.0,30.0,0.0,10500.0,1000.0,2543.0,260.0
14:34:04.224,200.0,0.25,0.1,1000.0,30.0,3.8,13400.0,1000.0,10918.0,940.0
14:34:08.260,227699.0,0.25,0.1,1000.0,30.0,0.0,10400.0,1000.0,13250.0,2510.0
14:34:12.279,200.0,0.25,0.1,1000.0,30.0,0.7,5100.0,1000.0,22476.0,2230.0
14:34:16.297,58864.0,0.25,0.1,1000.0,30.0,2.4,17800.0,1000.0,32000.0,3000.0
14:34:20.323,119804.0,0.25,0.1,1000.0,30.0,1.8,1000.0,1000.0,18562.0,580.0
14:34:24.343,116642.0,0.25,0.1,1000.0,30.0,0.0,3100.0,1000.0,21733.0,700.0
14:34:28.367,187114.0,0.25,0.1,1000.0,30.0,0.6,10700.0,1000.0,5563.0,670.0
14:34:32.393,181957.0,0.25,0.1,1000.0,30.0,4.4,18000.0,1000.0,0.0,1300.0
14:34:36.421,281431.0,0.25,0.1,1000.0,30.0,0.6,16900.0,1000.0,1836.0,1620.0
14:34:40.460,65599.0,0.25,0.1,1000.0,30.0,5.1,6900.0,1000.0,0.0,3000.0
14:34:44.497,269885.0,0.25,0.1,1000.0,30.0,0.0,10100.0,1000.0,11378.0,3000.0
14:34:48.015,90441.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,0.0,1360.0
14:34:52.041,248935.0,0.25,0.1,1000.0,30.0,0.1,6300.0,1000.0,0.0,2900.0
14:34:56.064,127768.0,0.25,0.1,1000.0,30.0,2.8,7600.0,1000.0,1023.0,2690.0
14:35:00.088,102629.0,0.25,0.1,1000.0,30.0,5.0,18000.0,1000.0,32000.0,1090.0
14:35:04.111,200.0,0.25,0.1,1000.0,30.0,2.1,6300.0,1000.0,15000.0,1480.0
14:35:08.124,200.0,0.25,0.1,1000.0,30.0,5.1,1200.0,1000.0,6501.0,0.0
14:35:12.159,278244.0,0.25,0.1,1000.0,30.0,2.1,3300.0,1000.0,4852.0,390.0
14:35:16.192,256857.0,0.25,0.1,1000.0,30.0,0.8,18000.0,1000.0,14779.0,3000.0
14:35:20.204,200.0,0.25,0.1,1000.0,30.0,0.0,6000.0,1000.0,12205.0,1080.0
14:35:24.233,204912.0,0.25,0.1,1000.0,30.0,2.0,12700.0,1000.0,32000.0,1880.0
14:35:28.246,200.0,0.25,0.1,1000.0,30.0,3.2,5000.0,1000.0,22863.0,3000.0
14:35:32.278,300000.0,0.25,0.1,1000.0,30.0,1.3,3900.0,1000.0,12759.0,3000.0
14:35:36.303,200.0,0.25,0.1,1000.0,30.0,0.0,9200.0,1000.0,24207.0,1230.0
14:35:40.338,300000.0,0.25,0.1,1000.0,30.0,4.5,1900.0,1000.0,0.0,0.0
14:35:44.381,300000.0,0.25,0.1,1000.0,30.0,3.1,500.0,1000.0,2747.0,3000.0
14:35:48.417,287502.0,0.25,0.1,1000.0,30.0,3.0,18000.0,1000.0,32000.0,3000.0
14:35:52.454,174473.0,0.25,0.1,1000.0,30.0,2.8,7600.0,1000.0,16786.0,3000.0
14:35:56.476,107092.0,0.25,0.1,1000.0,30.0,5.1,2700.0,1000.0,30180.0,0.0
14:36:00.032,300000.0,0.25,0.1,1000.0,30.0,0.3,13700.0,1000.0,25581.0,1810.0
14:36:04.074,300000.0,0.25,0.1,1000.0,30.0,0.9,500.0,1000.0,7201.0,1550.0
14:36:08.093,200.0,0.25,0.1,1000.0,30.0,5.1,10000.0,1000.0,25312.0,370.0
14:36:12.116,160643.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,26965.0,630.0
14:36:16.138,140488.0,0.25,0.1,1000.0,30.0,1.8,5200.0,1000.0,0.0,3000.0
14:36:20.173,293544.0,0.25,0.1,1000.0,30.0,3.1,6200.0,1000.0,32000.0,2180.0
14:36:24.194,50233.0,0.25,0.1,1000.0,30.0,0.0,12600.0,1000.0,0.0,430.0
14:36:28.218,167625.0,0.25,0.1,1000.0,30.0,4.1,500.0,1000.0,20373.0,1860.0
14:36:32.247,300000.0,0.25,0.1,1000.0,30.0,3.5,5800.0,1000.0,32000.0,2870.0
14:36:36.280,208227.0,0.25,0.1,1000.0,30.0,5.1,4600.0,1000.0,18247.0,1920.0
