,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
11:37:55.117,5.0,5.0,0.0,30.0,0.99,-33.0,1.0,43.0,8.0,43.0,10.0,6.0,3.0,0.22,0.0,1378.0,1.0,0.4,650.0,1.0,0.1,0.0,703.0,450.0,0.5
11:38:27.196,5.0,5.0,0.0,100.0,0.68,79.0,1.0,-100.0,0.0,64.0,-1.0,2.0,3.0,0.17,0.0,26853.0,0.5,0.0,330.0,1.0,0.1,0.0,266.0,1000.0,0.5
